profile_id,algorithm,seed,hypervolume,igd,n_feasible_run,n_nondom_union,ref_point_obj1,ref_point_obj2,ref_point_obj3,ref_point_obj4,max_hv_profile,normalized_hv,normalization_scheme,plan_name
STU_0036,nsga2,0,18.854145059800857,0.22015834131455056,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.9679262918943051,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,1,19.11256075182875,0.20237876827544787,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.9811927296860222,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,2,19.061551414944777,0.21940448411134153,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.9785740334711851,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,3,19.035476062250847,0.22206832274120178,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.9772353878119511,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,4,18.966843840510005,0.22099385286966416,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.9737119752316735,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,5,19.018855897220398,0.250381199348136,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.9763821486617499,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,6,18.952091033998403,0.24163169239447643,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.972954601759871,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,7,18.86888345121733,0.24812931429692284,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.968682925329923,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,8,19.027281925902695,0.24859008068384814,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.9768147206331643,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,9,19.19844372708314,0.19860950637311714,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.9856017543069303,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,10,18.904990253522108,0.2631560338138832,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.9705365613954234,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,11,18.89813352642534,0.235294174521806,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.9701845535789855,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,12,19.10188170912845,0.22401057478115802,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.980644493413887,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,13,18.91436367748436,0.2445331154271856,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.9710177703534196,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,14,18.99439329322156,0.22967820581970075,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.9751262976272123,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,15,18.722009157485292,0.2442195491304382,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.9611427536564933,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,16,18.97906021847999,0.22251997534402138,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.9743391345852991,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,17,18.80202900363194,0.22522677564012608,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.9652507793830915,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,18,18.86153775180707,0.24556690823446528,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.9683058148553302,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,19,18.948100786725057,0.22922850063973216,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.9727497520976466,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,20,18.98577787505866,0.23215000678485814,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.9746840028570657,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,21,19.118461176410243,0.2276669480304,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.98149564323992,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,22,18.92287677364881,0.22844867931696747,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.9714548121591796,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,23,18.91511663042245,0.24609457627999465,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.9710564251395701,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,24,19.010651802839256,0.2407865823854254,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.9759609702615889,union_observed_max_per_profile,representative_curves_10profiles
STU_0036,nsga2,25,19.019527182146064,0.2355553637111256,168,6668,39.38455755649002,8.89994455222495,1.247996599518247,0.1620410627147415,19.478905798603595,0.9764166108092959,union_observed_max_per_profile,representative_curves_10profiles
