generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,4779.016733212179,,0.068751876702077,0.023529411764705882,4,170,STU_0569,nsga3,28,24.699658208992332
2,5100.750358518133,,0.9077316233568175,0.07058823529411765,12,170,STU_0569,nsga3,28,24.699658208992332
3,5129.92397269748,,0.20498212890810796,0.21764705882352942,37,170,STU_0569,nsga3,28,24.699658208992332
4,5180.001377643894,,0.14624563925862374,0.6235294117647059,106,170,STU_0569,nsga3,28,24.699658208992332
5,5281.115461445704,,0.12097924446031956,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
6,5328.961244205996,,0.10501098626093132,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
7,5434.511767040488,,0.10629932235861154,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
8,5601.134327534617,,0.09834210820010678,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
9,5603.277217054379,,0.08813787707513751,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
10,5730.0674252702765,,0.09825609679472842,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
11,5747.395506868881,,0.09710726109582199,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
12,5748.646212510198,,0.09201511109033615,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
13,5773.341307461822,,0.16166711726912295,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
14,5777.961659795246,,0.07914014078096515,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
15,5795.923387703109,,0.09964323757112722,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
16,5798.358054662007,,0.09598215210786773,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
17,5802.497394324144,,0.13290376362433073,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
18,5810.689566264558,,0.13913789032750137,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
19,5836.469030341278,,0.14464312785933492,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
20,5831.731747690343,,0.14201422941708855,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
21,5850.8136305636535,,0.10727232585869811,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
22,5860.334514931244,,0.09048572806023492,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
23,5860.781849971596,,0.08337156687934034,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
24,5861.043898793811,,0.09174642181122869,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
25,5857.687982325931,,0.08723703863151877,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
26,5857.908235021296,,0.09467444001615019,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
27,5858.541620276948,,0.09299794580924198,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
28,5857.536795131632,,0.08463428723582726,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
29,5864.806696429708,,0.09752900214392331,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
30,5880.146352142056,,0.10568401064192831,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
31,5880.459816414668,,0.1193409729010649,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
32,5867.9549448029,,0.11211022462196173,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
33,5868.903658715759,,0.12625547797065578,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
34,5872.585528279397,,0.1199516284371922,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
35,5872.983009032579,,0.10666077969537646,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
36,5879.200810178206,,0.10650240295596555,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
37,5879.273072967588,,0.10454699059336989,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
38,5881.066245722808,,0.09153290941637328,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
39,5883.267785753888,,0.09534512789251505,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
40,5888.895716425617,,0.09216517660364357,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
41,5892.811663909731,,0.09782767750563677,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
42,5891.01121105657,,0.09432774662764536,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
43,5885.896267062756,,0.08903714087898562,1.0,170,170,STU_0569,nsga3,28,24.699658208992332
