generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,4924.604054039552,,0.14906500302653755,0.6904761904761905,116,168,STU_0598,nsga2,18,28.381672374904156
2,5040.351209325622,,0.166944588357881,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
3,5093.780546603875,,0.12745525509777958,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
4,5223.534454667644,,0.14910666449932702,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
5,5428.645784079933,,0.13824504199720442,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
6,5479.962042044272,,0.1503269975710546,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
7,5732.545039438362,,0.09150763626622166,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
8,5754.571478269787,,0.09640439324232386,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
9,5776.460339237183,,0.13222821018217581,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
10,5790.953860056027,,0.091267693908903,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
11,5803.193092055844,,0.07567913436626869,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
12,5805.321517552446,,0.07496167392820154,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
13,5819.12083145703,,0.13250904438371933,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
14,5815.368186394665,,0.103221480780877,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
15,5827.225341354739,,0.0781479134780888,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
16,5823.762811444885,,0.0744107050383204,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
17,5824.1050388164485,,0.07162982272774697,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
18,5824.825212961136,,0.07330697320896619,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
19,5818.184471370601,,0.06587181777434632,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
20,5825.990759491952,,0.0694090827921378,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
21,5809.662139408321,,0.06657664422986286,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
22,5808.570104018883,,0.06132350948374105,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
23,5809.595170247805,,0.061562888167790916,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
24,5827.324686990187,,0.07502638611947797,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
25,5813.24243451055,,0.0631089598417073,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
26,5817.66895865691,,0.06791370976835637,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
27,5833.425637868512,,0.0709623783378105,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
28,5833.722888107575,,0.06504957803558542,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
29,5828.077637077638,,0.07573802515724899,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
30,5821.476734567545,,0.06984573873938318,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
31,5821.753456740154,,0.06468793775521554,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
32,5822.707162639603,,0.07185154535020774,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
33,5822.029278494945,,0.06504491836751077,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
34,5831.3328946903075,,0.07310053214435802,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
35,5832.033257994524,,0.06845077831236786,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
36,5825.8082384512345,,0.08154823444721905,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
37,5829.589537960867,,0.07786766193854189,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
38,5820.288450014048,,0.0676021256908724,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
39,5815.647357986013,,0.08110656749110656,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
40,5823.826489255762,,0.08485975712930931,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
41,5828.577556942037,,0.08281956396777312,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
42,5840.333661739152,,0.07600435272831248,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
43,5840.07152909838,,0.08194578768754827,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
44,5839.189118638352,,0.07508642882977846,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
45,5838.998639496968,,0.07109641062516306,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
46,5840.407594002342,,0.07077016268194336,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
47,5841.220050378721,,0.07236471218964043,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
48,5826.083422517979,,0.08166724468610824,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
49,5832.313636390323,,0.06890737175549878,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
50,5828.865555010746,,0.07462809187515346,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
51,5830.215212944146,,0.07671162774450724,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
52,5833.096093399805,,0.07432673767589144,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
53,5829.704688855389,,0.0716134971705501,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
54,5831.566447010027,,0.06663142755173146,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
55,5841.216015048322,,0.06237496837721367,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
56,5827.662279951656,,0.06578968379897002,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
57,5829.56883321076,,0.07198451248236745,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
58,5827.866070023424,,0.0721969218758625,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
59,5837.565567620431,,0.06586222286685119,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
60,5843.218249165659,,0.06479908353039655,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
61,5840.44866720519,,0.060760468182213985,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
62,5840.508502130244,,0.06615009487561399,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
63,5823.967935612465,,0.0631060371326714,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
64,5843.206266692929,,0.07377194980531242,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
65,5843.804344301253,,0.07039703270620085,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
66,5844.156028533252,,0.07662030620526705,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
67,5846.782596957366,,0.07630657588818796,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
68,5846.511516289538,,0.07427448868782498,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
69,5845.968998958593,,0.06782150546201907,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
70,5847.554347481921,,0.07241404009668015,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
71,5845.484859553679,,0.06849843095064231,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
72,5845.490354357675,,0.06400879114580534,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
73,5833.581475783065,,0.07489054327598735,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
74,5839.392735268262,,0.07378696899856026,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
75,5844.272017476586,,0.06721651483035686,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
76,5854.76861006808,,0.07575834332436725,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
77,5839.816371869339,,0.07379610058103712,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
78,5852.698593353747,,0.07663201303718777,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
79,5849.232127562407,,0.07061092318160639,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
80,5851.971773157656,,0.06773722829568363,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
81,5856.314201640778,,0.07726139542388437,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
82,5863.32609335298,,0.0749306240002702,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
83,5862.677406017614,,0.06720960305092381,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
84,5862.585239468534,,0.07107540187816982,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
85,5862.809272335937,,0.07148881775029145,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
86,5864.552640792622,,0.07181814555204794,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
87,5863.933975334914,,0.07414012005645726,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
88,5864.7713344192,,0.07512608742240165,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
89,5865.449211277601,,0.06440057446690557,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
90,5837.8009514004325,,0.06091558759469314,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
91,5837.242949687046,,0.06829393598129321,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
92,5845.606367324588,,0.07200505752776755,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
93,5844.300656544288,,0.07073240477820554,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
94,5859.857036999007,,0.07000330697300684,1.0,168,168,STU_0598,nsga2,18,28.381672374904156
