generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,8002.751093505114,,0.18933695545511695,0.6547619047619048,110,168,STU_0571,nsga2,17,35.28297954099253
2,8047.10787999571,,0.10671646053208418,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
3,8210.797856812067,,0.13307039586506458,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
4,8310.97727668388,,0.11552695590949684,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
5,8342.109701822028,,0.12137910798634692,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
6,8398.333888949994,,0.11804467016313824,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
7,8483.25726210319,,0.12739373885584793,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
8,8574.537052374595,,0.13145152455917966,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
9,8582.029294840346,,0.14760997015728464,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
10,8666.942508548806,,0.18682641924574747,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
11,8742.916333375713,,0.06274466198102832,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
12,8746.098170173324,,0.07987121506524271,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
13,8793.240417622892,,0.0734516341872385,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
14,8813.672067619873,,0.07759401143455034,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
15,8981.740236533291,,0.1810576841844867,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
16,8993.70272327168,,0.10648267907275949,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
17,8994.049728029393,,0.09148066967886895,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
18,9004.415877779033,,0.09941503585176222,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
19,9013.87790751315,,0.07796120664383342,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
20,9016.455846283003,,0.08499611261673456,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
21,9027.866969520743,,0.08542797355098322,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
22,9032.759788201354,,0.0735216851893111,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
23,9062.568214048406,,0.0666712480255047,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
24,9074.716652944378,,0.0743952989479311,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
25,9072.049556658878,,0.07388562297507424,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
26,9072.931809385856,,0.07316236436866089,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
27,9079.63528365455,,0.07188869088036091,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
28,9080.069125403917,,0.07671915027924316,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
29,9079.736203280356,,0.08694760052308176,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
30,9077.922778922173,,0.0787756963158723,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
31,9078.791339582698,,0.06872327325231405,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
32,9079.945024728424,,0.07071539797934148,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
33,9082.262215384302,,0.07044794233493457,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
34,9073.931363131689,,0.07471575873597813,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
35,9083.926251549905,,0.07675561631563324,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
36,9082.508174922299,,0.09239310563235027,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
37,9083.043372117445,,0.10107299823667638,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
38,9082.456184973142,,0.08735611758773582,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
39,9084.257694956312,,0.0839046855837174,1.0,168,168,STU_0571,nsga2,17,35.28297954099253
