generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,6614.560018215389,,0.2998556660792695,0.3411764705882353,58,170,STU_0521,nsga3,14,46.61257683299482
2,6861.996359881755,,0.20919559411450572,0.8529411764705882,145,170,STU_0521,nsga3,14,46.61257683299482
3,7159.312926653083,,0.18029112854409052,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
4,7249.00416616982,,0.19206070195218491,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
5,7424.437547548978,,0.25068765837991325,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
6,7770.555179131679,,0.19802798957916426,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
7,7940.840780530159,,0.17344554558502043,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
8,7990.338040357185,,0.20050930160992217,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
9,8013.900233165719,,0.2166805133692897,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
10,8063.072211239756,,0.17745196229289237,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
11,8083.093657162564,,0.18245966691700372,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
12,8086.824015318287,,0.16484732568699093,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
13,8236.761583272828,,0.18399604046363588,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
14,8272.180825525847,,0.2082191286783807,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
15,8299.418152292337,,0.21402209068996317,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
16,8389.576178320636,,0.19541278017130462,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
17,8402.81190620006,,0.18574829998974132,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
18,8479.604454250537,,0.17265752211977178,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
19,8482.220135275325,,0.17817238337213395,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
20,8485.266574491441,,0.19850913552304025,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
21,8500.70730105009,,0.17323680012486276,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
22,8459.162221563278,,0.1786205640240836,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
23,8540.739541369701,,0.17530966517999594,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
24,8539.964169695826,,0.18535817426950194,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
25,8542.352917499717,,0.17066642002502597,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
26,8600.639197802035,,0.17182062720489588,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
27,8601.93192607622,,0.1802406999798673,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
28,8602.666021028976,,0.20103126368936167,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
29,8604.336224830968,,0.1747510823863565,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
30,8602.315498556833,,0.16777218275142255,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
31,8606.874280660228,,0.1781871682838969,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
32,8629.191610275288,,0.16529663976850262,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
33,8626.765158944982,,0.16171450660933906,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
34,8627.34416937134,,0.1635921428448065,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
35,8629.09112181143,,0.16851415174186932,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
36,8660.901653200035,,0.20565556274288369,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
37,8661.481388106033,,0.2152208658497517,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
38,8661.908946199099,,0.20882772693794355,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
39,8662.940333957462,,0.19678312146923818,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
40,8661.898497380449,,0.17504086310149589,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
41,8661.090707323585,,0.14095161590212082,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
42,8661.851347559632,,0.17090901043038934,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
43,8659.886920906993,,0.20839709056855454,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
44,8660.37662480294,,0.20795751641991075,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
45,8660.389324641152,,0.1845214524732531,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
46,8660.335057164444,,0.20548426020349722,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
47,8678.410125791888,,0.20035806914181303,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
48,8678.33105475907,,0.20612614903085266,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
49,8662.43114926144,,0.18026480574241086,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
50,8671.89679169808,,0.16210481399686777,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
51,8674.086539081549,,0.16819959686033134,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
52,8673.022160706252,,0.1719443128478286,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
53,8672.123383242139,,0.19889845424146996,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
54,8666.919072312483,,0.16882924247845804,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
55,8669.28724804899,,0.1823445942525964,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
56,8642.73298509582,,0.2046401130384914,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
57,8651.731019846286,,0.25159798677171663,1.0,170,170,STU_0521,nsga3,14,46.61257683299482
