generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,8089.687347597564,,0.2843964758766959,0.40476190476190477,68,168,STU_0649,nsga2,18,37.646231291932054
2,8130.907979022817,,0.2835801937589968,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
3,8343.630613544587,,0.1774009389110059,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
4,8421.074877386318,,0.16486578673432714,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
5,8613.145356235145,,0.19142663180491723,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
6,8639.696594571244,,0.1782919423293692,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
7,8748.567204780607,,0.1776136676843228,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
8,8860.882725996378,,0.1665059245158784,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
9,8914.309178654765,,0.16186937170000817,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
10,8924.792202327324,,0.1833578481875338,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
11,9056.457177853947,,0.11970260382531105,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
12,9059.218665947175,,0.18566026117141196,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
13,9067.241969935822,,0.13190812463439294,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
14,9070.101250727683,,0.13493588848279442,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
15,9093.996863475246,,0.15850586072788275,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
16,9113.183723207068,,0.15724483477896567,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
17,9136.999026652917,,0.15060362924978948,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
18,9138.689710410328,,0.14328683501731806,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
19,9140.064587611658,,0.12657985957949197,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
20,9141.155289070168,,0.10583765260472765,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
21,9141.390354225787,,0.12923563494705648,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
22,9141.496488292338,,0.13339348448849636,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
23,9141.695723203877,,0.12932770630663495,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
24,9143.367680726726,,0.13882005665968142,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
25,9143.938916058169,,0.20647966616051036,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
26,9147.240778795589,,0.1316864121126916,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
27,9146.77736233389,,0.1446792722315011,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
28,9157.367074858976,,0.13550334375757908,1.0,168,168,STU_0649,nsga2,18,37.646231291932054
