generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,5127.367360322896,,0.1143608915922536,0.6428571428571429,108,168,STU_0678,nsga2,22,76.29837791691534
2,5208.746897707865,,0.1145206642948684,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
3,5266.334617644608,,0.09222493008969768,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
4,5342.552833181637,,0.1808026647425821,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
5,5372.732371074553,,0.07939157805291794,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
6,5492.529333471961,,0.07759695096557126,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
7,5617.044364961271,,0.06087165128398537,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
8,5655.324830902748,,0.05988811749842047,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
9,5706.776561456722,,0.12073713214949756,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
10,5878.3809662917265,,0.07432193985503276,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
11,5929.283664125087,,0.03941149476478185,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
12,5935.762922859103,,0.04707043233671821,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
13,6082.258934773335,,0.11257559217664112,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
14,6157.115006865053,,0.05419989033628177,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
15,6167.962633012463,,0.051298393455750525,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
16,6171.291398509593,,0.09504755970060569,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
17,6202.015837573579,,0.09864332736878231,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
18,6206.610098646867,,0.059061843662670616,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
19,6208.340901931591,,0.05081771806064419,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
20,6210.230073103203,,0.04878638412547822,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
21,6211.143790908897,,0.049487578047956365,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
22,6254.664335050087,,0.05764572521432177,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
23,6256.540145476323,,0.053513008908827986,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
24,6257.53258152551,,0.05327068649143487,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
25,6257.417415821106,,0.05943810239317088,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
26,6258.235878088937,,0.05341191437129658,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
27,6258.258501728233,,0.051857712897537656,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
28,6259.5745088140775,,0.04761079773657847,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
29,6260.651681265607,,0.051633861715634076,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
30,6260.754109613568,,0.04996736806035411,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
31,6261.958610058971,,0.054189897847181534,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
32,6261.55826468092,,0.05019892284929874,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
33,6262.7711980732,,0.054808090191731974,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
34,6263.0374548958835,,0.05884574468150078,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
35,6263.528006201322,,0.05694678335889603,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
36,6265.042072400888,,0.05577266758960506,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
37,6274.855555598284,,0.05129438177738801,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
38,6274.331409774166,,0.05559639827247046,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
39,6273.1822742137465,,0.05541994471846823,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
40,6273.139228773978,,0.05132647813054268,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
41,6272.087379082057,,0.049675687285882626,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
42,6279.897316816443,,0.04825883457370909,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
43,6280.2190790016975,,0.05993499512220088,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
44,6279.939772067581,,0.058214483627119715,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
45,6280.726151345618,,0.0476580305099087,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
46,6282.329015307632,,0.04485949244917002,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
47,6282.991577414752,,0.05107752169987849,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
48,6282.8240114449545,,0.05141601078610708,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
49,6281.647384317523,,0.052729740714663256,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
50,6283.33883914424,,0.05360704727694917,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
51,6283.269279708208,,0.05368590163083892,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
52,6283.231613936423,,0.04926724283416281,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
53,6285.518807955801,,0.04869577808692306,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
54,6285.215598641619,,0.052866408942299395,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
55,6285.39414423541,,0.058152023123364545,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
56,6285.065019045276,,0.052597459866736196,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
57,6285.711596454441,,0.057900516640620826,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
58,6288.64389846317,,0.04669183133806603,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
59,6288.997008911509,,0.05459004495965802,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
60,6291.067434379074,,0.05750614824971578,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
61,6291.581972673711,,0.05844132658952336,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
62,6290.849467044794,,0.05464496063431813,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
63,6291.105219406107,,0.04816990237640862,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
64,6291.171559957009,,0.05369702881946564,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
65,6291.945059170898,,0.05801498376754016,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
66,6292.14567854819,,0.05790190577656128,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
67,6295.148450668576,,0.05271109751925191,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
68,6295.105719532265,,0.0548666104276555,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
69,6294.339615741466,,0.05124024694178359,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
70,6293.797569955021,,0.04896558115246665,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
71,6293.20297651412,,0.04968267348759776,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
72,6294.238089271866,,0.052961515376149,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
73,6294.352035265991,,0.05425049463419238,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
74,6294.308683146795,,0.056358126085602235,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
75,6293.20151655384,,0.05667010601611574,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
76,6292.373458010874,,0.055581280197015165,1.0,168,168,STU_0678,nsga2,22,76.29837791691534
