generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,33155.60590594612,,1.0189217422976693,0.1411764705882353,24,170,STU_0602,nsga3,5,26.147933249827474
2,34607.60851008088,,0.5702798286821346,0.38823529411764707,66,170,STU_0602,nsga3,5,26.147933249827474
3,36400.05934634445,,0.43398079939995565,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
4,36914.98456735607,,0.43189571848808256,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
5,37396.35041595168,,0.43973915040638756,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
6,38813.90351288398,,0.4127360645209504,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
7,39059.176041030216,,0.4232182522373355,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
8,40571.34548359903,,0.410765365747418,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
9,40649.47276807478,,0.36495869086050786,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
10,40664.061438033576,,0.3195358743919343,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
11,40797.98957802862,,0.39260489403180593,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
12,42738.905587650115,,0.4553805701461021,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
13,42779.56856111312,,0.39648952129507004,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
14,43138.25703182507,,0.36415769508921003,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
15,43268.02186699468,,0.3842915847123774,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
16,43396.10579649475,,0.3541670182743457,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
17,43823.91203951197,,0.3765841746429609,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
18,43975.83344192944,,0.3578750554097048,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
19,43995.8504111206,,0.3696461478193312,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
20,44248.04094623081,,0.40180867621983546,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
21,44267.15723422572,,0.39920149596198473,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
22,44265.974088689865,,0.3806106628332659,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
23,44399.48740617744,,0.3984097637892176,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
24,44401.787395813786,,0.37590806751897116,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
25,44577.349210031185,,0.3823735223082734,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
26,44562.766677574386,,0.3772902945231264,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
27,44563.13505585977,,0.35614572443544673,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
28,44564.4839763995,,0.36490560807594274,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
29,44562.13281168788,,0.38716712637369777,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
30,44573.12572692404,,0.4219996470595329,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
31,44567.26498225144,,0.4416815894923909,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
32,44560.87343576157,,0.40095079842661563,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
33,44557.3878352829,,0.37242617394672756,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
34,44562.8123746147,,0.42362353096046795,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
35,44721.824705425446,,0.45056351764943026,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
36,44758.48334864245,,0.42362284035685055,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
37,44767.197296118116,,0.41656186469156703,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
38,44786.31618092867,,0.41526195874107263,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
39,44690.724494151495,,0.4206526851423828,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
40,44689.945994236296,,0.4424276310582086,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
41,44689.36086123325,,0.393434364790721,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
42,44686.06460172007,,0.3710666547580252,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
43,44692.7363029964,,0.41124821533586314,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
44,44697.98137405279,,0.4065510738521128,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
45,44696.87867535783,,0.49266607162149567,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
46,44697.517854233556,,0.46752949735195093,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
47,44773.98685026054,,0.3950405698947885,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
48,44745.25764356473,,0.41920253704844007,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
49,44741.9757882828,,0.4525363173233521,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
50,44728.49718788963,,0.400748540134231,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
51,44724.30783386337,,0.4243888772062528,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
52,44735.21018876476,,0.4576602047433573,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
53,44735.71137404428,,0.4441459419697764,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
54,44741.05348205718,,0.4614218922488074,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
55,44741.397891806904,,0.5013694066951703,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
56,44784.54812142291,,0.48915221346144755,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
57,44784.41167189803,,0.46401445442472095,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
58,44768.64422510622,,0.4323718461432884,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
59,44773.56970565875,,0.4763594526599535,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
60,44765.28575778971,,0.48387159033061666,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
61,44767.9621050702,,0.5044665041913449,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
62,44779.7217202938,,0.5014768621691943,1.0,170,170,STU_0602,nsga3,5,26.147933249827474
