generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,3198.7671417059355,,0.15391160683195415,0.9226190476190477,155,168,STU_0541,nsga2,17,38.76195983402431
2,3252.373602256597,,0.12610095078959754,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
3,3409.7893111551844,,0.12294405056380481,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
4,3626.2138710212957,,0.11457483210719957,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
5,3636.686579432626,,0.12490163890453232,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
6,3823.962210494371,,0.17500688199752182,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
7,4122.72957445347,,0.1617501236246073,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
8,4619.716635321188,,0.10200024702681,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
9,4698.351318948484,,0.07045512292376171,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
10,4765.169363832316,,0.06267050194862178,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
11,4812.035697656768,,0.06582978708102441,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
12,4821.163757194255,,0.05842159376517262,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
13,4829.852836305521,,0.04880364244109407,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
14,4860.467760701407,,0.047102890776370865,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
15,4862.7610126129675,,0.051289405293439165,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
16,4868.886823841909,,0.04666758234493936,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
17,4874.173058171851,,0.052249950128296155,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
18,4878.597337215089,,0.054436344974750646,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
19,4879.018725339096,,0.06051843501806013,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
20,4879.391032436292,,0.05481212313910334,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
21,4895.561614620121,,0.06055155607733248,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
22,4897.645464271038,,0.053139434740951105,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
23,4897.2289265742,,0.06019065486472457,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
24,4901.146640346928,,0.05535754000159721,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
25,4901.388942705966,,0.05322842407921011,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
26,4901.06592975608,,0.0540245464620789,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
27,4908.235416831174,,0.051795493751986506,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
28,4908.64031290596,,0.05395819587326452,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
29,4908.430439295515,,0.05553106628739308,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
30,4908.40632975733,,0.05457241042887987,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
31,4908.224583010639,,0.054677622582289115,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
32,4908.08067692889,,0.05064636049072743,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
33,4908.6965448694855,,0.04793090008862194,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
34,4911.048642232387,,0.04764634209135163,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
35,4912.039201239288,,0.048653003881355524,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
36,4911.831491339102,,0.05360011859490575,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
37,4910.471026054716,,0.04909405771379698,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
38,4911.49729966915,,0.05171039603297259,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
39,4910.545454988351,,0.05058510326321858,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
40,4910.782100895461,,0.05265122505596976,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
41,4911.280032560961,,0.050174577915310374,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
42,4911.581925926996,,0.05483702319473174,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
43,4912.1805385639545,,0.058270323188363615,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
44,4912.236811715764,,0.053830069044193796,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
45,4912.401548383361,,0.05158896349241106,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
46,4911.799172781881,,0.0580152961918017,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
47,4914.080811053488,,0.054662529731502964,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
48,4913.689754575416,,0.05714647470885974,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
49,4914.877840374193,,0.057503833932899935,1.0,168,168,STU_0541,nsga2,17,38.76195983402431
