generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,7853.596394756325,,0.24470870368448522,0.42857142857142855,72,168,STU_0647,nsga2,2,19.77158070798032
2,8013.952902137961,,0.1913985979426998,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
3,8219.976167579216,,0.1885267307304296,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
4,8309.675123712303,,0.14904582058480073,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
5,8312.479408109211,,0.1416397216956803,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
6,8341.138957939174,,0.1345822611202233,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
7,8396.872118614474,,0.16551807978177466,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
8,8580.193918093853,,0.13973411589491894,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
9,8588.293366022328,,0.12222736039577707,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
10,8647.406629257663,,0.10455722022034722,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
11,8724.000890513356,,0.10833306752485954,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
12,8741.293389870085,,0.10569736182974214,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
13,8769.066994234441,,0.08684448573232659,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
14,8838.240541021472,,0.12845563088983325,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
15,8841.448983694703,,0.11225431064409422,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
16,8863.12283870539,,0.1012341970150697,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
17,8872.076313277852,,0.09920139589594651,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
18,8903.78576951561,,0.12199745139487342,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
19,8930.0375858655,,0.1193118562867474,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
20,8932.39523358968,,0.11498749884134261,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
21,8939.082851598834,,0.12963860543142217,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
22,8944.067709503432,,0.10953820221668531,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
23,8949.206094235897,,0.12635161112891233,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
24,8951.833644259892,,0.12092360119507262,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
25,8958.706867521163,,0.09964787273750728,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
26,8959.351259868283,,0.10716827354497191,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
27,8959.396121136802,,0.09765444210555889,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
28,8960.948446463659,,0.09193705384116714,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
29,8965.658144342942,,0.09494175009443372,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
30,8965.92780067073,,0.09230540618059992,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
31,8966.36918978696,,0.09448936566885571,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
32,8965.772965394912,,0.10246140228898222,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
33,8966.372364146046,,0.1085990047646783,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
34,8966.753517180676,,0.10151919217207996,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
35,8967.68243313344,,0.1151888457954354,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
36,8967.289497762746,,0.11881934534365513,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
37,8967.062971974845,,0.12048074899250966,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
38,8967.15498555503,,0.11195772244852473,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
39,8967.252782903393,,0.10047559725696578,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
40,8967.791696336322,,0.10302673640607762,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
41,8967.988625264963,,0.11190752572399591,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
42,8967.812089741466,,0.1010568787091783,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
43,8967.812443563787,,0.11098198968292433,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
44,8968.549177090475,,0.11358585731508149,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
45,8967.229090068922,,0.12299551816739579,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
46,8968.103609742577,,0.11515629545256625,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
47,8968.39199728833,,0.10571410088958337,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
48,8968.686641853019,,0.1194809164059704,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
49,8968.378346391817,,0.12447794422002915,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
50,8968.651262038358,,0.1107753140204461,1.0,168,168,STU_0647,nsga2,2,19.77158070798032
