generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,6089.802222473708,,0.13367388306158567,0.9702380952380952,163,168,STU_0740,nsga2,9,77.4289073748514
2,6168.404886291253,,0.11219351483866662,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
3,6246.693877723384,,0.09130121803321568,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
4,6265.849370603232,,0.12065982043141063,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
5,6338.756197380451,,0.1638395922350317,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
6,6428.146923311404,,0.10756873887043181,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
7,6464.596950923395,,0.09055801717033235,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
8,6473.711544590022,,0.10888321410272314,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
9,6502.023204684385,,0.06532803882363464,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
10,6504.964507762784,,0.06446251193311216,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
11,6508.766002378574,,0.05297830791409247,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
12,6515.440680926753,,0.07656268550588788,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
13,6523.221744475784,,0.06539072774238831,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
14,6533.725026462071,,0.06492185827361889,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
15,6539.407646646065,,0.05228911857683092,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
16,6546.014409136795,,0.051132390830984524,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
17,6546.863443844875,,0.05393929374125525,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
18,6550.240389807843,,0.04835412934988735,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
19,6550.947047210754,,0.052624682809920637,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
20,6561.272981194648,,0.09920672098596874,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
21,6562.791311770456,,0.05099775663309338,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
22,6563.547695974776,,0.06053108519961468,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
23,6563.964619408645,,0.048444592896400386,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
24,6563.888526568123,,0.05146634733117719,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
25,6563.684921190843,,0.04758232520601477,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
26,6566.780899392023,,0.05076108774346881,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
27,6567.699772207,,0.052530323556759774,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
28,6568.054167505538,,0.05367572828642724,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
29,6567.54082805047,,0.05921241820934219,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
30,6569.013094057096,,0.05781850051994591,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
31,6563.772884690101,,0.05531625182543096,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
32,6568.547040737658,,0.06336111603065797,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
33,6569.368927762842,,0.055349408777522764,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
34,6566.86337878853,,0.053537417718103074,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
35,6566.749660818901,,0.054804763417890284,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
36,6570.683206306065,,0.05099745079237504,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
37,6572.219091781079,,0.05147781727724958,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
38,6571.202526181055,,0.05362709684712841,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
39,6569.916682965959,,0.06341496079170002,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
40,6571.306998996601,,0.06049122679081032,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
41,6571.969305013069,,0.05742891202069378,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
42,6571.656457543075,,0.06155521441224869,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
43,6571.87197432423,,0.059371743692977236,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
44,6570.722985623883,,0.04774738374655449,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
45,6568.48821084339,,0.0533679367072974,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
46,6568.242915277453,,0.053397442886513706,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
47,6568.02295230659,,0.052892364679295145,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
48,6570.879859730289,,0.055958781167251,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
49,6570.939188322136,,0.05856559779063134,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
50,6571.285306317309,,0.05952482056751983,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
51,6570.670874368565,,0.05553899101430476,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
52,6570.750604778646,,0.04984745367331109,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
53,6570.678768597412,,0.0572727346296786,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
54,6570.2160759470835,,0.051908974674754166,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
55,6567.516357460686,,0.05293388289574101,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
56,6572.633840105717,,0.050625152064476354,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
57,6572.228103533964,,0.04954587950781262,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
58,6571.698733647207,,0.05820425556563206,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
59,6571.6059025588365,,0.05618788477193221,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
60,6572.353478322913,,0.0552844112141533,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
61,6571.113602739839,,0.05656314004428465,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
62,6571.567966344681,,0.056135669083365286,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
63,6571.782725280571,,0.05145059081124715,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
64,6573.331793537449,,0.05870428858560368,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
65,6570.638359498784,,0.05251354915998055,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
66,6569.566272363148,,0.05804870405567918,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
67,6570.495904478588,,0.054670208432665804,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
68,6573.4560123198935,,0.05035644132965859,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
69,6573.508607299129,,0.05488990680740491,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
70,6572.622489662712,,0.05126998191337575,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
71,6570.874310715391,,0.05469158256278434,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
72,6573.522088813204,,0.05371264976998651,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
73,6573.790939380751,,0.05416819737205998,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
74,6573.094689739524,,0.058762900869541966,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
75,6573.264933186048,,0.06139525033209127,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
76,6573.522549407266,,0.05760737079660572,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
77,6573.0675481584885,,0.05627493535256412,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
78,6573.685570030385,,0.0595469138580339,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
79,6574.067137157913,,0.07038716591506793,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
80,6574.230925778037,,0.05620714538370169,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
81,6573.2274842620445,,0.060693534259157855,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
82,6574.123239391953,,0.06240608076985431,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
83,6573.294104195549,,0.06401217478789191,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
84,6573.428040301264,,0.056080765483663336,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
85,6569.019568676966,,0.05980503233673898,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
86,6568.760343690329,,0.05768437195991805,1.0,168,168,STU_0740,nsga2,9,77.4289073748514
