generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,7652.48098206944,,0.2435441705921356,0.45294117647058824,77,170,STU_0529,nsga3,2,37.31206012493931
2,7733.271091333421,,0.15257668676635486,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
3,7784.733302050336,,0.14218454975425338,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
4,7803.591577460172,,0.24517486896149632,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
5,7816.496516397253,,0.36404422501092926,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
6,7981.942950966903,,0.22925354266934636,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
7,8032.710187369904,,0.12012533577779257,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
8,8053.711420427014,,0.14737664015016277,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
9,8132.530183166133,,0.15653230822935965,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
10,8193.076139064986,,0.12552014017191512,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
11,8271.796012609519,,0.13317636177928058,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
12,8274.409337209938,,0.10968471293118205,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
13,8313.58195033401,,0.11832004856730372,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
14,8315.587748281343,,0.11489086716657479,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
15,8320.46416553196,,0.09350908477476597,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
16,8291.287084407755,,0.1112870817865611,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
17,8327.266030017798,,0.105362866154889,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
18,8362.385803488723,,0.09398990631685976,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
19,8366.820803400251,,0.10630796560668537,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
20,8373.271207504775,,0.10558181265945761,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
21,8397.844111127373,,0.12588594682585305,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
22,8395.22631170544,,0.10612054019030902,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
23,8395.471880228224,,0.12364643079509369,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
24,8400.417691240942,,0.12592600024457282,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
25,8391.829849623362,,0.16026240717403523,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
26,8395.552616418441,,0.12013140560099549,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
27,8397.87780243097,,0.13031225468849908,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
28,8398.191578023316,,0.1468972302141195,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
29,8398.395684205376,,0.14290576157394785,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
30,8430.428359044994,,0.1871510888988023,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
31,8469.547241164546,,0.3019669412832184,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
32,8469.137926386842,,0.28133673889329625,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
33,8468.490577102772,,0.2814775700067351,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
34,8468.156055574414,,0.09407843342608854,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
35,8453.932484648745,,0.21714407374913633,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
36,8462.362822335732,,0.2019777342224222,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
37,8454.444489318856,,0.30510005338031476,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
38,8453.734641504256,,0.3262281652094045,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
39,8454.09637461782,,0.3249499374490026,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
40,8455.061575190099,,0.30099870531967904,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
41,8455.09234182111,,0.29938242834805456,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
42,8464.326223162147,,0.24741437222164636,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
43,8465.661406274236,,0.24677869819484646,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
44,8457.286851024937,,0.24932935904771447,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
45,8470.395935179178,,0.249267651949201,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
46,8470.546545482508,,0.23887325402352586,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
47,8470.26490664159,,0.23740602461070118,1.0,170,170,STU_0529,nsga3,2,37.31206012493931
