generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,7855.697882102906,,0.3426059633407005,0.35119047619047616,59,168,STU_0402,nsga2,17,46.121372000081465
2,8340.747993140407,,0.24639041092241795,0.9880952380952381,166,168,STU_0402,nsga2,17,46.121372000081465
3,8516.443634692005,,0.15737553110358013,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
4,8663.92891967746,,0.19375972046459747,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
5,8715.358519690762,,0.22952335010214117,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
6,8787.772837568284,,0.19291870688403623,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
7,8814.039020422802,,0.1806355120226705,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
8,9322.258831305058,,0.3414941833942318,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
9,9397.341048148282,,0.30359337417015997,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
10,9417.971022490508,,0.30304109888224307,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
11,9441.322928756112,,0.2442612509899443,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
12,9469.451158537158,,0.14770809441746305,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
13,9460.44803446375,,0.23836674402413555,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
14,9533.848220332346,,0.24980702726250736,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
15,9544.303233287626,,0.23329886037064881,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
16,9554.99217781492,,0.23251531138265621,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
17,9574.281730687038,,0.15930015812251808,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
18,9583.552137521998,,0.17723884959063352,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
19,9569.54533796275,,0.17247681253193986,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
20,9572.992623758428,,0.20317230647950985,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
21,9574.378436800485,,0.1947345307234657,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
22,9575.257644125188,,0.16484065348834243,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
23,9577.48151326587,,0.16078347607207544,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
24,9570.027243336024,,0.17255253033606952,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
25,9574.38937293219,,0.19368659072519925,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
26,9576.746087478092,,0.19071834725288844,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
27,9585.76525917571,,0.1687866473925478,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
28,9584.689523025516,,0.1694992654268928,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
29,9584.302887337199,,0.21417969230851325,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
30,9585.079973007225,,0.1802701445364561,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
31,9578.077348448744,,0.18180844858526782,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
32,9591.70908612822,,0.1926585168325612,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
33,9583.877035026195,,0.19134694677678046,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
34,9589.207438395166,,0.18281831757807881,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
35,9592.42225726309,,0.20519002914163068,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
36,9594.307029958423,,0.2087709508734052,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
37,9600.092666584149,,0.22278636758192308,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
38,9600.933546171076,,0.17170956149235486,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
39,9593.025036749177,,0.15484864451072664,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
40,9594.2086328089,,0.15298550310045111,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
41,9596.168015271913,,0.14791272933216498,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
42,9595.608478567636,,0.1645395238191737,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
43,9595.817606657445,,0.17559220707196832,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
44,9596.903902526908,,0.2911297099525365,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
45,9608.195230584191,,0.16255099046962448,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
46,9609.20412958253,,0.16139692780024611,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
47,9608.87457868308,,0.3180866136820831,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
48,9604.795896336727,,0.1908596024498587,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
49,9605.256803806078,,0.16946568105475546,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
50,9606.190225917144,,0.2309201153052403,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
51,9600.388626434447,,0.20571307323973168,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
52,9601.37112344386,,0.2080695006530389,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
53,9604.086820406897,,0.1592271917885728,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
54,9596.762643595706,,0.16297182917855002,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
55,9597.154161082886,,0.17475374344199462,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
56,9600.658875561203,,0.18222194430143418,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
57,9577.48184727842,,0.2057304734996666,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
58,9583.405965781698,,0.16535270846726188,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
59,9577.25384052057,,0.17386163529763904,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
60,9584.331305588916,,0.20138612523318117,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
61,9585.55732238161,,0.20057693074454438,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
62,9583.988303328366,,0.17668222231567726,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
63,9591.836094143127,,0.15069912611097894,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
64,9596.127563730537,,0.199331066043964,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
65,9590.454667372715,,0.16513986857091623,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
66,9584.766385973126,,0.1771973748516165,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
67,9590.150536434816,,0.19619064917337145,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
68,9592.83792066555,,0.19072092958130132,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
69,9602.424544729143,,0.1959808232350929,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
70,9610.143856682666,,0.188650299954432,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
71,9601.726334893992,,0.18495148279360085,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
72,9602.095769653954,,0.20619675165377443,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
73,9602.06084191232,,0.17573856008086727,1.0,168,168,STU_0402,nsga2,17,46.121372000081465
