generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,4538.157890668929,,0.1119151828728165,0.6411764705882353,109,170,STU_0597,nsga3,26,40.24602066585794
2,4601.816518920909,,0.09640962483003213,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
3,4621.598508067302,,0.1185835253860106,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
4,4830.889842202395,,0.09738598947404241,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
5,5012.976686426949,,0.09779920181766127,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
6,5015.044225390265,,0.0958574961347765,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
7,5062.65089506563,,0.15010581627584008,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
8,5088.207044440979,,0.2021382853364811,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
9,5192.996926661187,,0.08241882821290333,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
10,5246.611258502544,,0.06819618626529154,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
11,5272.508502679938,,0.06542265230883472,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
12,5452.1845536178325,,0.06078059940045653,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
13,5526.934094599683,,0.14844494968496696,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
14,5545.101697182505,,0.12405532140206298,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
15,5692.7794261774625,,0.122275980070575,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
16,5689.61815091556,,0.060023180820098554,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
17,5722.52705731553,,0.05673820918206907,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
18,5689.4160464599845,,0.10937554301624074,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
19,5698.97647653525,,0.07956683793514857,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
20,5727.383335814553,,0.06561091702188251,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
21,5754.7869086227865,,0.06169027748003415,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
22,5755.557181580618,,0.06015747670182128,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
23,5755.54582509843,,0.09498079782639893,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
24,5735.0944789363875,,0.06433424710241119,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
25,5743.868691404678,,0.1304515368308957,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
26,5743.220598964723,,0.11074753872904267,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
27,5738.164289171199,,0.1090758738421085,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
28,5741.811021655403,,0.057748751231518874,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
29,5752.766210422067,,0.05591390142765108,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
30,5754.381634435496,,0.10947059219522298,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
31,5752.834506665492,,0.0726272216290513,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
32,5750.741545738246,,0.05155041275960143,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
33,5749.460457986415,,0.058022897424554576,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
34,5742.288787069847,,0.05867089506786862,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
35,5741.480921461958,,0.055849655553897114,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
36,5739.875194005883,,0.057342167693371665,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
37,5738.718480547048,,0.06250207615627047,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
38,5750.116953773268,,0.06121719588262801,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
39,5750.302890531655,,0.05803796290765969,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
40,5751.735762958146,,0.05452040023608245,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
41,5751.585890067632,,0.056847524758404454,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
42,5756.021660285298,,0.07556556061231245,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
43,5755.779700986618,,0.069420203066959,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
44,5766.031348437153,,0.06202155237947232,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
45,5734.437940599639,,0.07201696840819882,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
46,5703.007729991283,,0.06767067854812654,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
47,5734.719207918917,,0.07044811768050263,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
48,5734.255879920197,,0.05001187314764887,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
49,5735.655022860412,,0.05710088921305262,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
50,5735.731948023678,,0.06587610081869538,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
51,5738.477841522699,,0.07659380115719007,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
52,5756.987281142358,,0.06366424046819791,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
53,5731.2410109278135,,0.07250340538147068,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
54,5749.056425327639,,0.07061650552453123,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
55,5750.189152031828,,0.06338385873926865,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
56,5749.8965928827265,,0.06079420522985881,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
57,5750.780080742785,,0.06546490742647192,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
58,5748.946692441674,,0.06533613834025206,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
59,5746.567236551781,,0.06984310107902682,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
60,5756.156496893224,,0.06262304739329767,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
61,5763.064159837999,,0.06063435211787802,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
62,5757.245997331203,,0.06163803619042649,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
63,5735.454205591984,,0.061951854694360625,1.0,170,170,STU_0597,nsga3,26,40.24602066585794
