generation,hypervolume,igd,spacing,feasible_ratio,n_feasible,population_size,profile_id,algorithm,seed,runtime_sec
1,5152.79010691609,,0.12157102955927931,0.9588235294117647,163,170,STU_0497,nsga3,3,54.441839332925156
2,5153.1949850702,,0.11440535264719368,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
3,5216.603678817894,,0.16114961518694942,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
4,5223.214828489545,,0.11193236276774571,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
5,5344.255098362717,,0.13860190483653106,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
6,5550.235143552034,,0.10300845015127608,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
7,5567.3515136308215,,0.11723290670456259,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
8,5802.9874296181215,,0.08658829995330153,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
9,5847.82412007669,,0.14477005852887434,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
10,5871.795165633552,,0.11313401241583874,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
11,6085.182586891324,,0.11871592770342784,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
12,6135.860408826132,,0.08682712114491044,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
13,6135.614981960192,,0.07742228696934031,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
14,6175.879738119291,,0.07621689675487546,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
15,6225.516104187425,,0.07693344270734448,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
16,6219.904373157906,,0.1312981310639698,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
17,6219.92589595575,,0.06397486792944702,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
18,6223.612750503929,,0.05826847505810749,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
19,6207.738569939726,,0.10800814516301245,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
20,6229.112614409055,,0.1762064408977662,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
21,6232.681584476635,,0.17046633307540185,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
22,6230.9966046114005,,0.17164294653548415,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
23,6225.824531152324,,0.17504715288289524,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
24,6239.817944289556,,0.17553491636536017,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
25,6240.763086166773,,0.07108780395715752,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
26,6246.882015779725,,0.07710479483349851,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
27,6248.2315074780545,,0.05881881215442731,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
28,6210.428417603423,,0.05033119556585966,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
29,6210.7439747834105,,0.06434370443345656,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
30,6210.836237326521,,0.0636747340739271,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
31,6229.926011391396,,0.07036220568375112,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
32,6248.525704721176,,0.05183035526135331,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
33,6249.2121127269465,,0.08577429026583129,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
34,6110.832431288349,,0.06770806559788489,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
35,6165.677985894878,,0.06288642335531189,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
36,6200.290783041191,,0.07564143271758132,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
37,6199.846934102909,,0.10985108153397465,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
38,6191.271246145139,,0.10568019609534494,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
39,6247.2364428321,,0.15103666116701786,1.0,170,170,STU_0497,nsga3,3,54.441839332925156
