experiment,algorithm,pop_size,config,seed,effective_pop,n_feasible,runtime_s,profile_id,archetype,hypervolume,max_hv_profile,normalized_hv,normalization_scheme
nsga2_sweep,nsga2,120,sweep,4,120,120,2.4467015000409447,STU_0036,comfort_seeking,22.50740955220764,23.390755185056378,0.9622352666316186,union_observed_max_per_profile
nsga2_sweep,nsga2,140,sweep,0,140,140,3.140322749968618,STU_0036,comfort_seeking,22.603975110129067,23.390755185056378,0.966363630900213,union_observed_max_per_profile
nsga2_sweep,nsga2,140,sweep,1,140,140,3.8378821660298854,STU_0036,comfort_seeking,22.684206945152212,23.390755185056378,0.969793696940766,union_observed_max_per_profile
nsga2_sweep,nsga2,140,sweep,2,140,140,3.2429275409667753,STU_0036,comfort_seeking,22.760790044526413,23.390755185056378,0.9730677724790848,union_observed_max_per_profile
nsga2_sweep,nsga2,140,sweep,3,140,140,3.265406207996421,STU_0036,comfort_seeking,22.761290558160276,23.390755185056378,0.9730891704044576,union_observed_max_per_profile
nsga2_sweep,nsga2,140,sweep,4,140,140,3.864204542012885,STU_0036,comfort_seeking,22.80932977752338,23.390755185056378,0.9751429398951408,union_observed_max_per_profile
nsga2_sweep,nsga2,150,sweep,0,150,150,4.083636874973308,STU_0036,comfort_seeking,22.659358453865917,23.390755185056378,0.96873137590454,union_observed_max_per_profile
nsga2_sweep,nsga2,150,sweep,1,150,150,3.7511423749965616,STU_0036,comfort_seeking,22.894340385988627,23.390755185056378,0.9787773077380206,union_observed_max_per_profile
nsga2_sweep,nsga2,150,sweep,2,150,150,3.588548166968394,STU_0036,comfort_seeking,22.4317550586328,23.390755185056378,0.9590008907862771,union_observed_max_per_profile
nsga2_sweep,nsga2,150,sweep,3,150,150,3.4511434590094723,STU_0036,comfort_seeking,22.771464102965083,23.390755185056378,0.9735241091109816,union_observed_max_per_profile
nsga2_sweep,nsga2,150,sweep,4,150,150,3.462867541995365,STU_0036,comfort_seeking,22.8901629212677,23.390755185056378,0.978598713045892,union_observed_max_per_profile
nsga2_sweep,nsga2,160,sweep,0,160,160,3.9391674159560353,STU_0036,comfort_seeking,22.906894231836116,23.390755185056378,0.9793140089153948,union_observed_max_per_profile
nsga2_sweep,nsga2,160,sweep,1,160,160,4.338271540997084,STU_0036,comfort_seeking,22.59420120731763,23.390755185056378,0.9659457776614396,union_observed_max_per_profile
nsga2_sweep,nsga2,160,sweep,2,160,160,3.8220060410094447,STU_0036,comfort_seeking,22.80367428894556,23.390755185056378,0.9749011568260144,union_observed_max_per_profile
nsga2_sweep,nsga2,160,sweep,3,160,160,4.426723542041145,STU_0036,comfort_seeking,22.625708640963506,23.390755185056378,0.9672927813557024,union_observed_max_per_profile
nsga2_sweep,nsga2,160,sweep,4,160,160,3.823365791002289,STU_0036,comfort_seeking,22.65229231102074,23.390755185056378,0.9684292846385988,union_observed_max_per_profile
