profile_id,algorithm,seed,hypervolume,igd,hv_fixed_survey_nadir,hv_ideal_bounded,n_feasible_run,n_nondom_union,ref_point_obj1,ref_point_obj2,ref_point_obj3,ref_point_obj4,max_hv_profile,normalized_hv,normalization_scheme,plan_name
STU_0011,nsga2,0,8.917042632733047,0.5864838038940938,,15.149295017323448,168,3325,69.99829590720958,8.898104611678585,2.5542872372515046,0.0295396518800594,9.91195698367073,0.8996248316476013,union_observed_max_per_profile,main_pi_nsga3_vs_nsga2_150profiles
STU_0011,nsga2,1,9.67041345740751,0.37012250303189886,,16.285639488132738,168,3325,69.99829590720958,8.898104611678585,2.5542872372515046,0.0295396518800594,9.91195698367073,0.975631096194107,union_observed_max_per_profile,main_pi_nsga3_vs_nsga2_150profiles
STU_0011,nsga2,2,9.781030091353463,0.31278397039740363,,16.42216843539064,168,3325,69.99829590720958,8.898104611678585,2.5542872372515046,0.0295396518800594,9.91195698367073,0.9867910148790031,union_observed_max_per_profile,main_pi_nsga3_vs_nsga2_150profiles
STU_0011,nsga2,3,9.700906242106972,0.319616580993911,,16.337337354868342,168,3325,69.99829590720958,8.898104611678585,2.5542872372515046,0.0295396518800594,9.91195698367073,0.9787074598980353,union_observed_max_per_profile,main_pi_nsga3_vs_nsga2_150profiles
STU_0011,nsga2,4,9.568274915125338,0.3764410223668595,,16.049920892798966,168,3325,69.99829590720958,8.898104611678585,2.5542872372515046,0.0295396518800594,9.91195698367073,0.9653265173455065,union_observed_max_per_profile,main_pi_nsga3_vs_nsga2_150profiles
STU_0011,nsga2,5,9.653585531334727,0.3360063400087098,,16.155372195638016,168,3325,69.99829590720958,8.898104611678585,2.5542872372515046,0.0295396518800594,9.91195698367073,0.9739333561715762,union_observed_max_per_profile,main_pi_nsga3_vs_nsga2_150profiles
STU_0011,nsga2,6,9.737974834309881,0.37677057785393714,,16.377863511364403,168,3325,69.99829590720958,8.898104611678585,2.5542872372515046,0.0295396518800594,9.91195698367073,0.9824472453171988,union_observed_max_per_profile,main_pi_nsga3_vs_nsga2_150profiles
STU_0011,nsga2,7,9.655997852538432,0.35095387072460954,,16.29845332447125,168,3325,69.99829590720958,8.898104611678585,2.5542872372515046,0.0295396518800594,9.91195698367073,0.9741767310376777,union_observed_max_per_profile,main_pi_nsga3_vs_nsga2_150profiles
STU_0011,nsga2,8,9.716939721246861,0.314572690313159,,16.24533667881329,168,3325,69.99829590720958,8.898104611678585,2.5542872372515046,0.0295396518800594,9.91195698367073,0.9803250495593204,union_observed_max_per_profile,main_pi_nsga3_vs_nsga2_150profiles
STU_0011,nsga2,9,9.656598062409534,0.3236184108624396,,16.2506556046955,168,3325,69.99829590720958,8.898104611678585,2.5542872372515046,0.0295396518800594,9.91195698367073,0.9742372851615596,union_observed_max_per_profile,main_pi_nsga3_vs_nsga2_150profiles
STU_0011,nsga2,10,9.560317081118058,0.3519393110033978,,16.036316673522382,168,3325,69.99829590720958,8.898104611678585,2.5542872372515046,0.0295396518800594,9.91195698367073,0.9645236653940311,union_observed_max_per_profile,main_pi_nsga3_vs_nsga2_150profiles
STU_0011,nsga2,11,9.705146675589988,0.3447017242807398,,16.314646111160776,168,3325,69.99829590720958,8.898104611678585,2.5542872372515046,0.0295396518800594,9.91195698367073,0.9791352698138776,union_observed_max_per_profile,main_pi_nsga3_vs_nsga2_150profiles
STU_0011,nsga2,12,9.808267793635613,0.3103077996155863,,16.509939838207323,168,3325,69.99829590720958,8.898104611678585,2.5542872372515046,0.0295396518800594,9.91195698367073,0.9895389790123243,union_observed_max_per_profile,main_pi_nsga3_vs_nsga2_150profiles
STU_0011,nsga2,13,9.618089806799963,0.3699116624139581,,16.07844420804116,168,3325,69.99829590720958,8.898104611678585,2.5542872372515046,0.0295396518800594,9.91195698367073,0.9703522546198603,union_observed_max_per_profile,main_pi_nsga3_vs_nsga2_150profiles
STU_0011,nsga2,14,9.484154135974013,0.40810924949059024,,15.953563334473577,168,3325,69.99829590720958,8.898104611678585,2.5542872372515046,0.0295396518800594,9.91195698367073,0.9568397190987113,union_observed_max_per_profile,main_pi_nsga3_vs_nsga2_150profiles
STU_0011,nsga2,15,9.697509279026027,0.35048591812402463,,16.290629374670786,168,3325,69.99829590720958,8.898104611678585,2.5542872372515046,0.0295396518800594,9.91195698367073,0.978364746235482,union_observed_max_per_profile,main_pi_nsga3_vs_nsga2_150profiles
STU_0011,nsga2,16,9.531317184931785,0.3664165532060925,,16.081652744602323,168,3325,69.99829590720958,8.898104611678585,2.5542872372515046,0.0295396518800594,9.91195698367073,0.9615979166005236,union_observed_max_per_profile,main_pi_nsga3_vs_nsga2_150profiles
STU_0011,nsga2,17,9.731025761661686,0.32542287806826464,,16.42098236282336,168,3325,69.99829590720958,8.898104611678585,2.5542872372515046,0.0295396518800594,9.91195698367073,0.9817461655345038,union_observed_max_per_profile,main_pi_nsga3_vs_nsga2_150profiles
STU_0011,nsga2,18,9.594215981340907,0.3249838350898734,,16.201375019151104,168,3325,69.99829590720958,8.898104611678585,2.5542872372515046,0.0295396518800594,9.91195698367073,0.9679436661344193,union_observed_max_per_profile,main_pi_nsga3_vs_nsga2_150profiles
