x0,obj_1,obj_2,obj_3,obj_4,constraint_violation,feasible,profile_id,algorithm,seed,runtime_sec
"['osm_2272453696', 'osm_2272453701', 'osm_2510316009', 'osm_2510316007', 'osm_2510315990', 'osm_2272453694', 'osm_602604509', 'osm_2510315876', 'osm_2272453692', 'osm_2510315869', 'osm_2510315866', 'osm_2510315868', 'osm_2510315863', 'osm_2510315864', 'osm_2510315857', 'osm_2510315855', 'osm_2510315853', 'osm_2510315852', 'osm_2510315849', 'osm_2510315612', 'osm_2510315600', 'osm_2510315561', 'osm_2510315553', 'osm_2510315550', 'osm_2510315529', 'osm_2272453684', 'osm_2272453682', 'osm_201420244', 'osm_599930089', 'osm_599930086', 'osm_599926801', 'osm_599926795', 'osm_599926794', 'osm_2510315491', 'osm_2510315484', 'osm_2510315481', 'osm_2510315476', 'osm_2510315473', 'osm_13371726894', 'osm_13371726892', 'osm_615066658', 'osm_577551052', 'osm_615066654', 'osm_2510314658', 'osm_615066653', 'osm_2510314629', 'osm_577550841', 'osm_6182428405', 'osm_6182428406', 'osm_30374611', 'osm_508565156', 'osm_2828409789', 'osm_2828409788', 'osm_503350266', 'osm_10678109173', 'osm_10678109769', 'osm_10678086361', 'osm_13318515908', 'osm_156899755', 'osm_278744370', 'osm_13676286584', 'osm_13676286585', 'osm_13688224012', 'osm_8237668210', 'osm_1639773078', 'osm_156915381', 'osm_560613774', 'osm_266572342', 'osm_1639773111', 'osm_8176307727', 'osm_8176307736', 'osm_13955311336', 'osm_13955311338', 'osm_14046382079', 'osm_13955311332']",121.1835265700483,0.0,0.0,7.53661673735806e-07,7.656276669875417,False,STU_0001,nsga2,0,12.412770916998852
"['osm_2272453696', 'osm_2272453701', 'osm_2510316009', 'osm_2510316007', 'osm_2510315990', 'osm_2272453694', 'osm_602604509', 'osm_2510315876', 'osm_2272453692', 'osm_2510315869', 'osm_2510315866', 'osm_2510315862', 'osm_2510315863', 'osm_2510315864', 'osm_2510315857', 'osm_2510315855', 'osm_2510315853', 'osm_2510315852', 'osm_2510315849', 'osm_2510315612', 'osm_2510315600', 'osm_2510315561', 'osm_2510315553', 'osm_2510315550', 'osm_2510315529', 'osm_2272453684', 'osm_2272453682', 'osm_201420244', 'osm_599930089', 'osm_599930086', 'osm_599926801', 'osm_599926795', 'osm_599926794', 'osm_2510315491', 'osm_2510315484', 'osm_2510315481', 'osm_2510315476', 'osm_2510315473', 'osm_13371726894', 'osm_13371726892', 'osm_615066658', 'osm_577551052', 'osm_615066654', 'osm_2510314658', 'osm_615066653', 'osm_2510314629', 'osm_577550841', 'osm_6182428405', 'osm_6182428406', 'osm_30374611', 'osm_508565156', 'osm_2828409789', 'osm_2828409788', 'osm_503350266', 'osm_10678109173', 'osm_10678109769', 'osm_10678086361', 'osm_13318515908', 'osm_156899755', 'osm_278744370', 'osm_13676286584', 'osm_13676286585', 'osm_13688224012', 'osm_8237668210', 'osm_1639773078', 'osm_8237668174', 'osm_12441875759', 'osm_560613774', 'osm_266572342', 'osm_1639773111', 'osm_1639773114', 'osm_266572344', 'osm_8176307728', 'osm_13953906788', 'osm_13955311338', 'osm_14046382079', 'osm_13955311332']",121.18355072463766,0.0,0.0,7.536591051238162e-07,7.6562785945875005,False,STU_0001,nsga2,0,12.412770916998852
"['osm_2272453696', 'osm_2272453701', 'osm_2510316009', 'osm_2510316007', 'osm_2510315990', 'osm_2272453694', 'osm_602604509', 'osm_2510315876', 'osm_2272453692', 'osm_2510315869', 'osm_2510315866', 'osm_2510315868', 'osm_2510315863', 'osm_2510315864', 'osm_2510315857', 'osm_2510315855', 'osm_2510315853', 'osm_2510315852', 'osm_2510315849', 'osm_2510315612', 'osm_2510315600', 'osm_2510315561', 'osm_2510315553', 'osm_2510315550', 'osm_2510315529', 'osm_2272453684', 'osm_2272453682', 'osm_201420244', 'osm_599930089', 'osm_599930086', 'osm_599926801', 'osm_599926795', 'osm_599926794', 'osm_2510315491', 'osm_2510315484', 'osm_2510315481', 'osm_2510315476', 'osm_2510315473', 'osm_13371726894', 'osm_13371726892', 'osm_615066658', 'osm_577551052', 'osm_615066654', 'osm_2510314658', 'osm_615066653', 'osm_2510314629', 'osm_577550841', 'osm_6182428405', 'osm_6182428406', 'osm_30374611', 'osm_508565156', 'osm_2828409789', 'osm_2828409788', 'osm_503350266', 'osm_10678109173', 'osm_10678109769', 'osm_10678086361', 'osm_13318515908', 'osm_156899755', 'osm_278744370', 'osm_13676286584', 'osm_13676286585', 'osm_13688224012', 'osm_8237668210', 'osm_1639773078', 'osm_8237668174', 'osm_12441875759', 'osm_560613774', 'osm_266572342', 'osm_1639773111', 'osm_1639773114', 'osm_8176307736', 'osm_13955311336', 'osm_13955311338', 'osm_14046382079', 'osm_13955311332']",121.21003623188406,0.0,0.0,7.508478381268446e-07,7.658389041386268,False,STU_0001,nsga2,0,12.412770916998852
"['osm_2272453696', 'osm_2272453701', 'osm_2510316009', 'osm_2510316007', 'osm_2510315990', 'osm_2272453694', 'osm_602604509', 'osm_2510315876', 'osm_2272453692', 'osm_2510315869', 'osm_2510315866', 'osm_2510315868', 'osm_2510315863', 'osm_2510315864', 'osm_2510315857', 'osm_2510315855', 'osm_2510315853', 'osm_2510315852', 'osm_2510315849', 'osm_2510315612', 'osm_2510315600', 'osm_2510315561', 'osm_2510315553', 'osm_2510315550', 'osm_2510315529', 'osm_2272453684', 'osm_2272453682', 'osm_201420244', 'osm_599930089', 'osm_599930086', 'osm_599926801', 'osm_599926795', 'osm_599926794', 'osm_2510315491', 'osm_2510315484', 'osm_2510315481', 'osm_2510315476', 'osm_2510315473', 'osm_13371726894', 'osm_13371726892', 'osm_615066658', 'osm_577551052', 'osm_615066654', 'osm_2510314658', 'osm_615066653', 'osm_2510314629', 'osm_577550841', 'osm_6182428405', 'osm_6182428406', 'osm_30374611', 'osm_508565156', 'osm_2828409789', 'osm_2828409788', 'osm_503350266', 'osm_10678109173', 'osm_10678109769', 'osm_10678086361', 'osm_13318515908', 'osm_156899755', 'osm_278744370', 'osm_13676286584', 'osm_13676286585', 'osm_13688224012', 'osm_8237668210', 'osm_1639773078', 'osm_156915381', 'osm_14026668933', 'osm_14026668936', 'osm_8176307724', 'osm_8176307727', 'osm_8176307736', 'osm_13955311336', 'osm_13955311338', 'osm_14046382079', 'osm_13955311332']",121.25294685990336,0.0,0.0,7.463153904874176e-07,7.661808292401321,False,STU_0001,nsga2,0,12.412770916998852
"['osm_2272453696', 'osm_2272453701', 'osm_2510316009', 'osm_2510316007', 'osm_2510315990', 'osm_2272453694', 'osm_602604509', 'osm_2510315876', 'osm_2272453692', 'osm_2510315869', 'osm_2510315866', 'osm_2510315868', 'osm_2510315863', 'osm_2510315864', 'osm_2510315857', 'osm_2510315855', 'osm_2510315853', 'osm_2510315852', 'osm_2510315849', 'osm_2510315612', 'osm_2510315600', 'osm_2510315561', 'osm_2510315553', 'osm_2510315550', 'osm_2510315529', 'osm_2272453684', 'osm_2272453682', 'osm_201420244', 'osm_599930089', 'osm_599930086', 'osm_599926801', 'osm_599926795', 'osm_599926794', 'osm_2510315491', 'osm_2510315484', 'osm_2510315481', 'osm_2510315476', 'osm_2510315473', 'osm_13371726894', 'osm_13371726892', 'osm_615066658', 'osm_577551052', 'osm_615066654', 'osm_2510314658', 'osm_615066653', 'osm_2510314629', 'osm_577550841', 'osm_6182428405', 'osm_6182428406', 'osm_30374611', 'osm_508565156', 'osm_2828409789', 'osm_2828409788', 'osm_503350266', 'osm_10678109173', 'osm_10678109769', 'osm_10678086361', 'osm_13318515908', 'osm_156899755', 'osm_278744370', 'osm_13676286584', 'osm_13676286585', 'osm_13688224012', 'osm_8237668210', 'osm_1639773078', 'osm_8237668174', 'osm_12441875759', 'osm_560613774', 'osm_266572342', 'osm_1639773111', 'osm_1639773114', 'osm_266572344', 'osm_8176307728', 'osm_13953906788', 'osm_13955311338', 'osm_14046382079', 'osm_13955311332']",121.28876811594202,0.0,0.0,7.425527199789173e-07,7.664662640420083,False,STU_0001,nsga2,0,12.412770916998852
"['osm_2272453696', 'osm_2272453698', 'osm_2272453703', 'osm_2272453704', 'osm_2272453699', 'osm_2272453700', 'osm_2272453705', 'osm_2272453706', 'osm_2510316164', 'osm_201420266', 'osm_201420270', 'osm_2510316291', 'osm_2510316263', 'osm_2510316232', 'osm_2510316218', 'osm_2510316206', 'osm_2510316149', 'osm_2510316059', 'osm_2510316052', 'osm_2510316036', 'osm_2510316034', 'osm_2510316021', 'osm_2510315992', 'osm_2510315969', 'osm_2510315940', 'osm_2510315900', 'osm_201420218', 'osm_201420222', 'osm_201420224', 'osm_9937396248', 'osm_9937396249', 'osm_13371731657', 'osm_13371731656', 'osm_13371726892', 'osm_615066658', 'osm_577551052', 'osm_615066654', 'osm_2510314658', 'osm_615066653', 'osm_2510314629', 'osm_577550841', 'osm_6182428405', 'osm_6182428406', 'osm_30374611', 'osm_508565156', 'osm_2828409789', 'osm_2828409788', 'osm_503350266', 'osm_10678109173', 'osm_10678109769', 'osm_10678086361', 'osm_13318515908', 'osm_156899755', 'osm_13676286574', 'osm_13676286573', 'osm_13676286584', 'osm_13676286585', 'osm_13688224012', 'osm_8175185197', 'osm_13688224022', 'osm_8176307123', 'osm_5882213666', 'osm_8176307721', 'osm_8176307720', 'osm_14020171431', 'osm_13955311343', 'osm_14046382080', 'osm_14046382079', 'osm_13955311332']",129.76607487922706,0.0,0.0,2.2451376779919485e-07,8.340160555348062,False,STU_0001,nsga2,0,12.412770916998852
"['osm_2272453696', 'osm_2272453698', 'osm_2272453703', 'osm_2272453704', 'osm_2272453699', 'osm_2272453700', 'osm_2272453705', 'osm_2272453706', 'osm_2510316164', 'osm_201420266', 'osm_201420270', 'osm_2510316291', 'osm_2510316263', 'osm_2510316232', 'osm_2510316218', 'osm_2510316206', 'osm_2510316149', 'osm_2510316059', 'osm_2510316052', 'osm_2510316036', 'osm_2510316034', 'osm_2510316021', 'osm_2510315992', 'osm_2510315969', 'osm_2510315940', 'osm_2510315900', 'osm_201420218', 'osm_201420222', 'osm_201420224', 'osm_9937396248', 'osm_9937396249', 'osm_13371731657', 'osm_13371731656', 'osm_13371726892', 'osm_615066658', 'osm_577551052', 'osm_615066654', 'osm_2510314658', 'osm_615066653', 'osm_2510314629', 'osm_577550841', 'osm_614475888', 'osm_6182428406', 'osm_30374611', 'osm_508565156', 'osm_2828409789', 'osm_2828409788', 'osm_503350266', 'osm_10678109173', 'osm_10678109769', 'osm_10678086361', 'osm_13318515908', 'osm_156899755', 'osm_13676286574', 'osm_13676286573', 'osm_13676286584', 'osm_13676286585', 'osm_13688224012', 'osm_8175185197', 'osm_13688224022', 'osm_8176307123', 'osm_5882213666', 'osm_8176307721', 'osm_8176307720', 'osm_14020171431', 'osm_13955311343', 'osm_14046382080', 'osm_14046382079', 'osm_13955311332']",129.76607487922706,0.0,0.0,2.2451376779919485e-07,8.340160555348062,False,STU_0001,nsga2,0,12.412770916998852
"['osm_2272453696', 'osm_2272453698', 'osm_2272453703', 'osm_2272453704', 'osm_2272453699', 'osm_2272453700', 'osm_2272453705', 'osm_2272453706', 'osm_2510316164', 'osm_201420266', 'osm_201420270', 'osm_2510316291', 'osm_2510316263', 'osm_2510316232', 'osm_2510316218', 'osm_2510316206', 'osm_2510316149', 'osm_2510316059', 'osm_2510316052', 'osm_2510316036', 'osm_2510316034', 'osm_2510316021', 'osm_2510315992', 'osm_2510315969', 'osm_2510315940', 'osm_2510315900', 'osm_201420218', 'osm_201420222', 'osm_201420224', 'osm_9937396248', 'osm_9937396249', 'osm_13371731657', 'osm_13371731656', 'osm_13371726892', 'osm_615066658', 'osm_577551052', 'osm_615066654', 'osm_2510314658', 'osm_615066653', 'osm_2510314629', 'osm_577550841', 'osm_614475888', 'osm_6182428406', 'osm_30374611', 'osm_508565156', 'osm_2828409789', 'osm_2828409788', 'osm_503350266', 'osm_10678109173', 'osm_10678109769', 'osm_10678086361', 'osm_13318515908', 'osm_156899755', 'osm_13676286574', 'osm_13676286573', 'osm_13676286584', 'osm_13676286585', 'osm_156915419', 'osm_8175990770', 'osm_13688224022', 'osm_8176307123', 'osm_5882213666', 'osm_8176307721', 'osm_8176307720', 'osm_14020171431', 'osm_13955311343', 'osm_14046382080', 'osm_14046382079', 'osm_13955311332']",129.76642512077294,0.0,0.0,2.2450267267437596e-07,8.340188463673261,False,STU_0001,nsga2,0,12.412770916998852
"['osm_2272453696', 'osm_2272453698', 'osm_2272453703', 'osm_2272453704', 'osm_2272453699', 'osm_2272453700', 'osm_2272453705', 'osm_2272453706', 'osm_2510316164', 'osm_201420266', 'osm_201420270', 'osm_2510316291', 'osm_2510316263', 'osm_2510316232', 'osm_2510316218', 'osm_2510316206', 'osm_2510316149', 'osm_2510316059', 'osm_2510316052', 'osm_2510316036', 'osm_2510316034', 'osm_2510316021', 'osm_2510315992', 'osm_2510315969', 'osm_2510315940', 'osm_2510315900', 'osm_201420218', 'osm_201420222', 'osm_201420224', 'osm_9937396248', 'osm_9937396249', 'osm_13371731657', 'osm_13371731656', 'osm_13371726892', 'osm_615066658', 'osm_577551052', 'osm_615066654', 'osm_2510314658', 'osm_615066653', 'osm_2510314629', 'osm_577550841', 'osm_6182428405', 'osm_6182428406', 'osm_30374611', 'osm_508565156', 'osm_2828409789', 'osm_2828409788', 'osm_503350266', 'osm_10678109173', 'osm_10678109769', 'osm_10678086361', 'osm_13318515908', 'osm_156899755', 'osm_13676286574', 'osm_13676286573', 'osm_13676286584', 'osm_13676286585', 'osm_156915419', 'osm_8175990770', 'osm_13688224022', 'osm_8176307123', 'osm_5882213666', 'osm_8176307721', 'osm_8176307720', 'osm_14020171431', 'osm_13955311343', 'osm_14046382080', 'osm_14046382079', 'osm_13955311332']",129.76642512077294,0.0,0.0,2.2450267267437596e-07,8.340188463673261,False,STU_0001,nsga2,0,12.412770916998852
"['osm_2272453696', 'osm_2272453698', 'osm_2272453703', 'osm_2272453704', 'osm_2272453699', 'osm_2272453700', 'osm_2272453705', 'osm_2272453706', 'osm_2510316164', 'osm_201420266', 'osm_201420270', 'osm_2510316291', 'osm_2510316263', 'osm_2510316232', 'osm_2510316218', 'osm_2510316206', 'osm_2510316149', 'osm_2510316059', 'osm_2510316052', 'osm_2510316036', 'osm_2510316034', 'osm_2510316021', 'osm_2510315992', 'osm_2510315969', 'osm_2510315940', 'osm_2510315900', 'osm_201420218', 'osm_201420222', 'osm_201420224', 'osm_9937396248', 'osm_9937396249', 'osm_13371731657', 'osm_13371731656', 'osm_13371726892', 'osm_615066658', 'osm_577551052', 'osm_615066654', 'osm_2510314658', 'osm_615066653', 'osm_2510314629', 'osm_577550841', 'osm_6182428405', 'osm_6182428406', 'osm_30374611', 'osm_508565156', 'osm_2828409789', 'osm_2828409788', 'osm_503350266', 'osm_10678109173', 'osm_10678109769', 'osm_10678086361', 'osm_13318515908', 'osm_156899755', 'osm_13676286574', 'osm_13676286573', 'osm_13676286584', 'osm_13676286585', 'osm_13688224012', 'osm_8175185197', 'osm_13688224022', 'osm_5882213666', 'osm_8176307721', 'osm_8176307720', 'osm_14020171431', 'osm_13955311343', 'osm_14046382080', 'osm_14046382079', 'osm_13955311332']",129.77435990338165,0.0,0.0,2.2425145862481344e-07,8.340820731592453,False,STU_0001,nsga2,0,12.412770916998852
"['osm_2272453696', 'osm_2272453698', 'osm_2272453703', 'osm_2272453704', 'osm_2272453699', 'osm_2272453700', 'osm_2272453705', 'osm_2272453706', 'osm_2510316164', 'osm_201420266', 'osm_201420270', 'osm_2510316291', 'osm_2510316263', 'osm_2510316232', 'osm_2510316218', 'osm_2510316206', 'osm_2510316149', 'osm_2510316059', 'osm_2510316052', 'osm_2510316036', 'osm_2510316034', 'osm_2510316021', 'osm_2510315992', 'osm_2510315969', 'osm_2510315940', 'osm_2510315900', 'osm_201420218', 'osm_201420222', 'osm_201420224', 'osm_9937396248', 'osm_9937396249', 'osm_13371731657', 'osm_13371731656', 'osm_13371726892', 'osm_615066658', 'osm_577551052', 'osm_615066654', 'osm_2510314658', 'osm_615066653', 'osm_2510314629', 'osm_577550841', 'osm_614475888', 'osm_6182428406', 'osm_30374611', 'osm_508565156', 'osm_2828409789', 'osm_2828409788', 'osm_503350266', 'osm_10678109173', 'osm_10678109769', 'osm_10678086361', 'osm_13318515908', 'osm_156899755', 'osm_13676286574', 'osm_13676286573', 'osm_13676286584', 'osm_13676286585', 'osm_13688224012', 'osm_8175185197', 'osm_13688224022', 'osm_5882213666', 'osm_8176307721', 'osm_8176307720', 'osm_14020171431', 'osm_13955311343', 'osm_14046382080', 'osm_14046382079', 'osm_13955311332']",129.77435990338165,0.0,0.0,2.2425145862481344e-07,8.340820731592453,False,STU_0001,nsga2,0,12.412770916998852
"['osm_2272453696', 'osm_2272453698', 'osm_2272453703', 'osm_2272453704', 'osm_2272453699', 'osm_2272453700', 'osm_2272453705', 'osm_2272453706', 'osm_2510316164', 'osm_201420266', 'osm_201420270', 'osm_2510316291', 'osm_2510316263', 'osm_2510316232', 'osm_2510316218', 'osm_2510316206', 'osm_2510316149', 'osm_2510316059', 'osm_2510316052', 'osm_2510316036', 'osm_2510316034', 'osm_2510316021', 'osm_2510315992', 'osm_2510315969', 'osm_2510315940', 'osm_2510315900', 'osm_201420218', 'osm_201420222', 'osm_201420224', 'osm_9937396248', 'osm_9937396249', 'osm_13371731657', 'osm_13371731656', 'osm_13371726892', 'osm_615066658', 'osm_577551052', 'osm_615066654', 'osm_2510314658', 'osm_615066653', 'osm_2510314629', 'osm_577550841', 'osm_6182428405', 'osm_6182428406', 'osm_30374611', 'osm_508565156', 'osm_2828409789', 'osm_2828409788', 'osm_503350266', 'osm_10678109173', 'osm_10678109769', 'osm_10678086361', 'osm_13318515908', 'osm_156899755', 'osm_13676286574', 'osm_13676286573', 'osm_13676286584', 'osm_13676286585', 'osm_156915419', 'osm_8175990770', 'osm_13688224022', 'osm_5882213666', 'osm_8176307721', 'osm_8176307720', 'osm_14020171431', 'osm_13955311343', 'osm_14046382080', 'osm_14046382079', 'osm_13955311332']",129.77471014492752,0.0,0.0,2.2424037660062623e-07,8.340848639917652,False,STU_0001,nsga2,0,12.412770916998852
"['osm_2272453696', 'osm_2272453698', 'osm_2272453703', 'osm_2272453704', 'osm_2272453699', 'osm_2272453700', 'osm_2272453705', 'osm_2272453706', 'osm_2510316164', 'osm_201420266', 'osm_201420270', 'osm_2510316291', 'osm_2510316263', 'osm_2510316232', 'osm_2510316218', 'osm_2510316206', 'osm_2510316149', 'osm_2510316059', 'osm_2510316052', 'osm_2510316036', 'osm_2510316034', 'osm_2510316021', 'osm_2510315992', 'osm_2510315969', 'osm_2510315940', 'osm_2510315900', 'osm_201420218', 'osm_201420222', 'osm_201420224', 'osm_9937396248', 'osm_9937396249', 'osm_13371731657', 'osm_13371731656', 'osm_13371726892', 'osm_615066658', 'osm_577551052', 'osm_615066654', 'osm_2510314658', 'osm_615066653', 'osm_2510314629', 'osm_577550841', 'osm_614475888', 'osm_6182428406', 'osm_30374611', 'osm_508565156', 'osm_2828409789', 'osm_2828409788', 'osm_503350266', 'osm_10678109173', 'osm_10678109769', 'osm_10678086361', 'osm_13318515908', 'osm_156899755', 'osm_13676286574', 'osm_13676286573', 'osm_13676286584', 'osm_13676286585', 'osm_156915419', 'osm_8175990770', 'osm_13688224022', 'osm_5882213666', 'osm_8176307721', 'osm_8176307720', 'osm_14020171431', 'osm_13955311343', 'osm_14046382080', 'osm_14046382079', 'osm_13955311332']",129.77471014492752,0.0,0.0,2.2424037660062623e-07,8.340848639917652,False,STU_0001,nsga2,0,12.412770916998852
"['osm_2272453696', 'osm_2272453698', 'osm_2272453703', 'osm_2272453704', 'osm_2272453699', 'osm_2272453700', 'osm_2272453705', 'osm_2272453706', 'osm_2510316164', 'osm_201420266', 'osm_201420270', 'osm_2510316291', 'osm_2510316263', 'osm_2510316232', 'osm_2510316218', 'osm_2510316206', 'osm_2510316149', 'osm_2510316059', 'osm_2510316052', 'osm_2510316036', 'osm_2510316034', 'osm_2510316021', 'osm_2510315992', 'osm_2510315969', 'osm_2510315940', 'osm_2510315900', 'osm_201420218', 'osm_201420222', 'osm_201420224', 'osm_9937396248', 'osm_9937396249', 'osm_13371731657', 'osm_13371731656', 'osm_13371726892', 'osm_615066658', 'osm_577551052', 'osm_615066654', 'osm_2510314658', 'osm_615066653', 'osm_2510314629', 'osm_577550841', 'osm_614475888', 'osm_6182428406', 'osm_30374611', 'osm_508565156', 'osm_2828409789', 'osm_2828409788', 'osm_503350266', 'osm_10678109173', 'osm_10678109769', 'osm_10678086361', 'osm_13318515908', 'osm_156899755', 'osm_278744370', 'osm_13676286584', 'osm_13676286585', 'osm_13688224012', 'osm_8175185197', 'osm_13688224022', 'osm_5882213666', 'osm_8176307721', 'osm_8176307720', 'osm_14020171431', 'osm_13955311342', 'osm_13955311331', 'osm_14046382081', 'osm_13955311333', 'osm_14046382092', 'osm_14046382089', 'osm_13955311332']",129.8028985507246,0.0,0.0,2.2335025107178552e-07,8.343094778918253,False,STU_0001,nsga2,0,12.412770916998852
"['osm_2272453696', 'osm_2272453698', 'osm_2272453703', 'osm_2272453704', 'osm_2272453699', 'osm_2272453700', 'osm_2272453705', 'osm_2272453706', 'osm_2510316164', 'osm_201420266', 'osm_201420270', 'osm_2510316291', 'osm_2510316263', 'osm_2510316232', 'osm_2510316218', 'osm_2510316206', 'osm_2510316149', 'osm_2510316059', 'osm_2510316052', 'osm_2510316036', 'osm_2510316034', 'osm_2510316021', 'osm_2510315992', 'osm_2510315969', 'osm_2510315940', 'osm_2510315900', 'osm_201420218', 'osm_201420222', 'osm_201420224', 'osm_9937396248', 'osm_9937396249', 'osm_13371731657', 'osm_13371731656', 'osm_13371726892', 'osm_615066658', 'osm_577551052', 'osm_615066654', 'osm_2510314658', 'osm_615066653', 'osm_2510314629', 'osm_577550841', 'osm_6182428405', 'osm_6182428406', 'osm_30374611', 'osm_508565156', 'osm_2828409789', 'osm_2828409788', 'osm_503350266', 'osm_10678109173', 'osm_10678109769', 'osm_10678086361', 'osm_13318515908', 'osm_156899755', 'osm_278744370', 'osm_13676286584', 'osm_13676286585', 'osm_13688224012', 'osm_8175185197', 'osm_13688224022', 'osm_5882213666', 'osm_8176307721', 'osm_8176307720', 'osm_14020171431', 'osm_13955311342', 'osm_13955311331', 'osm_14046382081', 'osm_13955311333', 'osm_14046382092', 'osm_14046382089', 'osm_13955311332']",129.8028985507246,0.0,0.0,2.2335025107178552e-07,8.343094778918253,False,STU_0001,nsga2,0,12.412770916998852
"['osm_2272453696', 'osm_2272453698', 'osm_2272453703', 'osm_2272453704', 'osm_2272453699', 'osm_2272453700', 'osm_2272453705', 'osm_2272453706', 'osm_2510316164', 'osm_201420266', 'osm_201420270', 'osm_2510316291', 'osm_2510316263', 'osm_2510316232', 'osm_2510316218', 'osm_2510316206', 'osm_2510316149', 'osm_2510316059', 'osm_2510316052', 'osm_2510316036', 'osm_2510316034', 'osm_2510316021', 'osm_2510315992', 'osm_2510315969', 'osm_2510315940', 'osm_2510315900', 'osm_201420218', 'osm_201420222', 'osm_201420224', 'osm_9937396248', 'osm_9937396249', 'osm_13371731657', 'osm_13371731656', 'osm_13371726892', 'osm_615066658', 'osm_577551052', 'osm_615066654', 'osm_2510314658', 'osm_615066653', 'osm_2510314629', 'osm_577550841', 'osm_614475888', 'osm_6182428406', 'osm_30374611', 'osm_508565156', 'osm_2828409789', 'osm_2828409788', 'osm_503350266', 'osm_10678109173', 'osm_10678109769', 'osm_10678086361', 'osm_13318515908', 'osm_156899755', 'osm_278744370', 'osm_13676286584', 'osm_13676286585', 'osm_156915419', 'osm_8175990770', 'osm_13688224022', 'osm_5882213666', 'osm_8176307721', 'osm_8176307720', 'osm_14020171431', 'osm_13955311342', 'osm_13955311331', 'osm_14046382081', 'osm_13955311333', 'osm_14046382092', 'osm_14046382089', 'osm_13955311332']",129.8032487922705,0.0,0.0,2.233392134565193e-07,8.343122687243454,False,STU_0001,nsga2,0,12.412770916998852
"['osm_2272453696', 'osm_2272453698', 'osm_2272453703', 'osm_2272453704', 'osm_2272453699', 'osm_2272453700', 'osm_2272453705', 'osm_2272453706', 'osm_2510316164', 'osm_201420266', 'osm_201420270', 'osm_2510316291', 'osm_2510316263', 'osm_2510316232', 'osm_2510316218', 'osm_2510316206', 'osm_2510316149', 'osm_2510316059', 'osm_2510316052', 'osm_2510316036', 'osm_2510316034', 'osm_2510316021', 'osm_2510315992', 'osm_2510315969', 'osm_2510315940', 'osm_2510315900', 'osm_201420218', 'osm_201420222', 'osm_201420224', 'osm_9937396248', 'osm_9937396249', 'osm_13371731657', 'osm_13371731656', 'osm_13371726892', 'osm_615066658', 'osm_577551052', 'osm_615066654', 'osm_2510314658', 'osm_615066653', 'osm_2510314629', 'osm_577550841', 'osm_614475888', 'osm_6182428406', 'osm_30374611', 'osm_508565156', 'osm_2828409789', 'osm_2828409788', 'osm_503350266', 'osm_10678109173', 'osm_10678109769', 'osm_10678086361', 'osm_13318515908', 'osm_156899755', 'osm_278744370', 'osm_13676286584', 'osm_13676286585', 'osm_13688224012', 'osm_8175185197', 'osm_13688224022', 'osm_8176307123', 'osm_5882213666', 'osm_8176307721', 'osm_8176307720', 'osm_14020171431', 'osm_13955311343', 'osm_14046382080', 'osm_14046382079', 'osm_13955311332']",129.84129227053137,0.0,0.0,2.2214354622462906e-07,8.346154108773831,False,STU_0001,nsga2,0,12.412770916998852
"['osm_2272453696', 'osm_2272453698', 'osm_2272453703', 'osm_2272453704', 'osm_2272453699', 'osm_2272453700', 'osm_2272453705', 'osm_2272453706', 'osm_2510316164', 'osm_201420266', 'osm_201420270', 'osm_2510316291', 'osm_2510316263', 'osm_2510316232', 'osm_2510316218', 'osm_2510316206', 'osm_2510316149', 'osm_2510316059', 'osm_2510316052', 'osm_2510316036', 'osm_2510316034', 'osm_2510316021', 'osm_2510315992', 'osm_2510315969', 'osm_2510315940', 'osm_2510315900', 'osm_201420218', 'osm_201420222', 'osm_201420224', 'osm_9937396248', 'osm_9937396249', 'osm_13371731657', 'osm_13371731656', 'osm_13371726892', 'osm_615066658', 'osm_577551052', 'osm_615066654', 'osm_2510314658', 'osm_615066653', 'osm_2510314629', 'osm_577550841', 'osm_6182428405', 'osm_6182428406', 'osm_30374611', 'osm_508565156', 'osm_2828409789', 'osm_2828409788', 'osm_503350266', 'osm_10678109173', 'osm_10678109769', 'osm_10678086361', 'osm_13318515908', 'osm_156899755', 'osm_278744370', 'osm_13676286584', 'osm_13676286585', 'osm_13688224012', 'osm_8175185197', 'osm_13688224022', 'osm_8176307123', 'osm_5882213666', 'osm_8176307721', 'osm_8176307720', 'osm_14020171431', 'osm_13955311343', 'osm_14046382080', 'osm_14046382079', 'osm_13955311332']",129.84129227053137,0.0,0.0,2.2214354622462906e-07,8.346154108773831,False,STU_0001,nsga2,0,12.412770916998852
